owner_first_name,owner_family_name,owner_profession,tenant_name,building_functions,rent_price,parish,building_functions_count,longitude,latitude,near_church
nicolo,tron,,giovanni andrea castelli,magazzeno,5,san ziminian,1,12.337344973094323,45.43509721960029,True
nicolo,tron,,giovanni andrea castelli,magazzeno,5,san ziminian,1,12.337344973094323,45.43509721960029,True
zuanne,basadona,,francesco canazzo,magazzeno,12,san ziminian,1,12.337362311225652,45.43523802250249,True
zuanne,basadona,,francesco canazzo,magazzeno,12,san ziminian,1,12.337362311225652,45.43523802250249,True
girolamo,bragadin,,zuanne pezzide calderer,"bottega, casa, magazzeno",57,san ziminian,3,12.337330360810268,45.43476351673844,True
girolamo,bragadin,,zuanne pezzide calderer,"bottega, casa, magazzeno",57,san ziminian,3,12.337330360810268,45.43476351673844,True
zuanne,bragadin,,biasio dioniso,magazzeno,4,san ziminian,1,12.337322687095163,45.43448126219393,True
zuanne,bragadin,,biasio dioniso,magazzeno,4,san ziminian,1,12.337322687095163,45.43448126219393,True
nicolo,olmo,,giovanni battista grolla,magazzeno,20,san ziminian,1,12.33744146510648,45.43456884209091,True
nicolo,olmo,,giovanni battista grolla,magazzeno,20,san ziminian,1,12.33744146510648,45.43456884209091,True
nicolo,olmo,,giovanni battista grolla,"bottega, casa, magazzeno",130,san ziminian,3,12.337645837896604,45.434601688288886,True
nicolo,olmo,,giovanni battista grolla,"bottega, casa, magazzeno",130,san ziminian,3,12.337645837896604,45.434601688288886,True
andrea,spinelli,,carlo bertanini,magazzeno,22,san ziminian,1,12.337853920630076,45.43480001231589,True
andrea,spinelli,,carlo bertanini,magazzeno,22,san ziminian,1,12.337853920630076,45.43480001231589,True
andrea,spinelli,,andrea caribon fabro,magazzeno,7,san ziminian,1,12.33788186394452,45.43475102510731,True
andrea,spinelli,,andrea caribon fabro,magazzeno,7,san ziminian,1,12.33788186394452,45.43475102510731,True
gasparo,dolfin,,antonio faisol,magazzeno,12,san ziminian,1,12.337790862972849,45.43468911953186,True
gasparo,dolfin,,antonio faisol,magazzeno,12,san ziminian,1,12.337790862972849,45.43468911953186,True
girolamo,corner,,battista boni,magazzeno,6,san ziminian,1,12.337780527391647,45.4346846353985,True
girolamo,corner,,battista boni,magazzeno,6,san ziminian,1,12.337780527391647,45.4346846353985,True
domenico,mazo,,domenico garganico,magazzeno,6,san ziminian,1,12.337765651869349,45.434680575747,True
domenico,mazo,,domenico garganico,magazzeno,6,san ziminian,1,12.337765651869349,45.434680575747,True
gasparo,dolfin,,tomaso pizzoli,magazzeno,22,san ziminian,1,12.338062471798043,45.434811108341975,True
gasparo,dolfin,,tomaso pizzoli,magazzeno,22,san ziminian,1,12.338062471798043,45.434811108341975,True
gasparo,dolfin,,antonio auchaini dall'aglio,magazzeno,10,san ziminian,1,12.338061350570712,45.43491235436641,True
gasparo,dolfin,,antonio auchaini dall'aglio,magazzeno,10,san ziminian,1,12.338061350570712,45.43491235436641,True
gasparo,dolfin,,iseppo algaroti,magazzeno,10,san ziminian,1,12.337956566768982,45.434961887754994,True
gasparo,dolfin,,iseppo algaroti,magazzeno,10,san ziminian,1,12.337956566768982,45.434961887754994,True
antonio,zorzi,,giovanni paolo sanzonio,magazzeno,260,san zulian,1,12.337857816680586,45.436297114614376,True
zuanne maria,raspi,,bernardin milesi,magazzeno,16,san zulian,1,12.338353559406237,45.43633540088929,True
anzolo,filosi,,domenico irma,magazzeno,4,san zulian,1,12.338138105475268,45.43608451284833,True
anzolo,filosi,,antonio de zuanne d'andrea,magazzeno,10,san zulian,1,12.337982236860514,45.43613587711541,True
marco,querini,,piero cestari,magazzeno,10,san zulian,1,12.339524561570652,45.436639935846365,False
antonio maria,rossi,,antonio scolari,magazzeno,5,san zulian,1,12.339445432199897,45.436598539915394,True
nicolo,duodo,,vicenzo mosconi,magazzeno,12,sant'angelo,1,12.332611954058777,45.43443750388924,True
domenico,piccoli,,gabriel berlendis,magazzeno,12,sant'angelo,1,12.333279688387796,45.43389507116208,True
cattarina,vitturi moresini,,antonio mascaroni,magazzeno,7,sant'angelo,1,12.33234527321023,45.43401846643344,True
francesco,rizzo,,antonio mascaroni,magazzeno,10,sant'angelo,1,12.332478840832566,45.434054627809104,True
girolamo,morosini,,zuanne fiorentin marangon,"casa, magazzeno",12,santa maria zobenigo,2,12.333205368728931,45.43278749908053,True
marc'antonio,barbarigo,,pietro dal pesce strazzarol,"bottega, magazzeno",20,santa maria zobenigo,2,12.33286625620676,45.43221928306534,True
pisana,barbaro bragadin,,bortolo poli stramazer,magazzeno,6,santa maria zobenigo,1,12.33374950861906,45.43226109781316,True
michiel,priuli,,giacomo gregorin,magazzeno,10,san boldo,1,12.328866657320898,45.43969655205532,False
maria,zane venier,,zuanne e giulio fratelli roselli,magazzeno,80,san boldo,1,12.327930315758124,45.43898953554251,False
antonio,albergoni,,pietro salamon,magazzeno,80,san boldo,1,12.326600101743145,45.43924065912747,False
zuanne,mocenigo,,antonio fanton naranzer,magazzeno,8,san giovanni elmosinario,1,12.335639141715207,45.438369203291664,True
giovanna,astori,,mattio fracasto da buttiro,magazzeno,41,san giovanni elmosinario,1,12.335646357778757,45.43844680637165,True
giacomo,lazari,,carlo gavazzi da biave,magazzeno,11,san giovanni elmosinario,1,12.335674955560188,45.43848228953475,True
francesco,capelo,,antonio persico,magazzeno,16,san giovanni elmosinario,1,12.334617780292838,45.43913718792237,True
chiara,pisani,tutrice,paron marco pasin,magazzeno,18,san giovanni elmosinario,1,12.334766700880367,45.43926526588857,True
marcantonio,michiel,,bortolo rotta,"bottega, magazzeno",20,san giovanni elmosinario,2,12.33519565192146,45.43903183613221,True
zenura,loredana,,marco rizzotti,"bottega, magazzeno",95,san giovanni elmosinario,2,12.335353549574842,45.43831452332479,True
vicenzo,riva,,valentin ziminiani,magazzeno,16,san giovanni elmosinario,1,12.334426873180966,45.438057886908105,True
tomaso,querini,,picin zuccoli carter,magazzeno,14,san giovanni elmosinario,1,12.33436626765405,45.43830732888246,True
tomaso,querini,,francesco minici,magazzeno,14,san giovanni elmosinario,1,12.334397772996184,45.43828361530805,True
bastian,molin,,zuane ghet fabro,magazzeno,6,san giovanni elmosinario,1,12.334440550754646,45.43825099646845,True
tomaso,querini,,zuanne spada,magazzeno,12,san giovanni elmosinario,1,12.334861141317225,45.43803122345787,True
tomaso,querini,,zuanne bettini,"calle, magazzeno",53,san giovanni elmosinario,2,12.334956921750011,45.43811750482839,True
marc'antonio,grimani,,andrea molinari,magazzeno,14,san giovanni elmosinario,1,12.33462297631579,45.43845620036811,True
michiel,morosini,,carlo tomasini,magazzeno,4,san giovanni elmosinario,1,12.335055567345314,45.43824663946533,True
michiel,morosini,,mattio pitton,magazzeno,15,san giovanni elmosinario,1,12.335060697429668,45.43824141094477,True
zorzi,arigoni,,antonio margnani,magazzeno,20,san giovanni elmosinario,1,12.335099500385676,45.43828739554949,True
tomaso,querini,,pietro vielli da chiodi,magazzeno,22,san giovanni elmosinario,1,12.334491888746715,45.43852037479393,True
tomaso,querini,,mattio fracasso,magazzeno,32,san giovanni elmosinario,1,12.334478227110798,45.43851088720729,True
marianna,cassetti,,giovanni battista ganassete,magazzeno,6,san giovanni elmosinario,1,12.334312242686517,45.43862467329824,True
silvestro,valier bembo,,domenico disman,magazzeno,8,san giovanni elmosinario,1,12.334295225976163,45.43864032076929,True
zuanne,zulian,,giannantonio tomasini,magazzeno,7,san giovanni elmosinario,1,12.333709429527191,45.43888033380761,True
antonio,zenari,,sgualdo calici,magazzeno,6,san giovanni elmosinario,1,12.335333761071707,45.43797200083888,True
alvise,lombardo,,sgualdo calici,magazzeno,3,san giovanni elmosinario,1,12.335321075645345,45.437964828275454,True
cattarina angela,bavi tomasini,,francesco minici,magazzeno,9,san giovanni elmosinario,1,12.334347724021336,45.438468525104426,True
pietro,foscarini,,francesco pipa mariani spezier,magazzeno,9,san giovanni elmosinario,1,12.33434198499604,45.4384981887683,True
cattarina,bracci,,bortolo gardelini,magazzeno,6,san giovanni elmosinario,1,12.334311484435368,45.43847727710588,True
tomaso,querini,,ubaldo albertini,magazzeno,10,san giovanni elmosinario,1,12.334300285976717,45.438507911454735,True
tomaso,querini,,nicolò tosatti,magazzeno,10,san giovanni elmosinario,1,12.334250969957834,45.43855260222778,True
bortolo,gradenigo,,nicolò tosatti,magazzeno,20,san giovanni elmosinario,1,12.334246312424131,45.43857083049147,True
agostin,maffetti,,alessandro pelli,magazzeno,8,san mattio,1,12.333132198007402,45.4390781816138,False
pietro maria,contarini suriani,,antonio lucatelli,magazzeno,8,san mattio,1,12.333216929750952,45.43897825364674,False
pietro,grimani,,venantio da venezia,magazzeno,12,san mattio,1,12.333568573316256,45.439562786697415,False
pietro,grimani,,giacomo curnis,"magazzeno, volta",70,san mattio,2,12.333527650930533,45.43957259108664,False
angelo,memo,,antonio grotti,"bottega, magazzeno, volta",25,san mattio,3,12.334353125920314,45.43964443123383,False
pietro,baroci,,antonio grotti,"bottega, magazzeno, volta",26,san mattio,3,12.334364093014306,45.43963663142442,False
giacomo,baroci,,antonio grotti,"bottega, magazzeno, volta",26,san mattio,3,12.334380992893704,45.439631418816205,False
pietro,baroci,,antonio grotti,"bottega, magazzeno, volta",11,san mattio,3,12.334344923838806,45.43962853737513,False
pietro,castelli,,antonio grotti,"bottega, magazzeno, volta",5,san mattio,3,12.334377300987754,45.43961756917999,False
vicenzo,contarini ponte,,carlo astori,magazzeno,12,san mattio,1,12.334425899731022,45.439388297627694,True
cristina,damula,,giovanni battista mazocco,magazzeno,9,san mattio,1,12.334365377066163,45.43931699357549,True
francesco maria,lini,,carlo lucatelli,"casa, magazzeno",47,san mattio,2,12.334089749457684,45.4393221029053,True
francesco,vitti,,giovanni battista mazocco,"magazzeno, volta",15,san mattio,2,12.334353582056298,45.4395306438616,True
nicoletto,capogrosso,,iseppo venturelli,magazzeno,7,san mattio,1,12.33428138719431,45.43945055874129,True
giacomo,correr,,iseppo rogante,magazzeno,36,san mattio,1,12.33358045416044,45.4391976210885,True
giacomo,correr,,pescatori,magazzeno,12,san mattio,1,12.333551224601234,45.43921334728692,True
zorzi,manolesso,,giacomo pini,magazzeno,16,san mattio,1,12.333962194552692,45.43909035630409,True
zorzi,manolesso,,martin astolfoni,magazzeno,16,san mattio,1,12.333886431087617,45.43904251590717,True
francesco,molin,,lorenzo nogari,magazzeno,8,san mattio,1,12.33383129014815,45.43899502489744,True
alvise,damosto,,battista sagramora,magazzeno,5,san mattio,1,12.333858651794063,45.43898229371068,True
giorgio,emo,,angelo pelli,"casa, magazzeno",50,san mattio,2,12.33376637769159,45.43895747464476,True
isabella,molin correr,,musino dacier di pesce,magazzeno,5,san mattio,1,12.334031360968302,45.438901922759406,True
isabella,molin correr,,musino dacier di pesce,magazzeno,6,san mattio,1,12.334040531922238,45.43890998130975,True
elisabetta,tron,,francesco filiasi,magazzeno,12,san mattio,1,12.333879793087164,45.43852973823323,True
piero,sanudo,,signori rubbi,"casa, magazzeno",55,san polo,2,12.32897907108748,45.438083998453024,False
polo,trevisan,,antonio armati,"casa, magazzeno",160,san polo,2,12.329224125867755,45.43821503637075,False
giulio,querini,,lorenzo pezzana,magazzeno,24,san polo,1,12.329192690530837,45.43823722206746,False
marc'antonio,molin,,marco bullo,magazzeno,24,san polo,1,12.330516897190767,45.43664690121724,True
filippo,pasqualigo,,zuanne andrea bullo,magazzeno,20,san polo,1,12.329559325024803,45.43667798316072,True
zuanne,pasqualigo,,antonio bontio,magazzeno,26,san polo,1,12.32953377612341,45.4366674527969,True
zuanne,zuliani,,ferigo boato,magazzeno,10,san polo,1,12.329512500978309,45.43672731446663,True
maria,contarini,,santo fornasato,magazzeno,27,san polo,1,12.32936649683194,45.43685454963526,True
zuanne,foscarini,,di un mercante schiavon,magazzeno,50,san polo,1,12.329580786125629,45.436913046782514,True
marc'antonio,tiepolo,,francesco bencioni,magazzeno,66,san polo,1,12.328554736122626,45.4360844966931,True
cattarina angela,tomasini,,zuanne valle,magazzeno,24,san polo,1,12.328246265961424,45.4371010948899,False
cattarina angela,tomasini,,aron viel,magazzeno,35,san polo,1,12.328225887772652,45.43711895490047,False
cattarina angela,tomasini,,giacomo gambara,magazzeno,20,san polo,1,12.32820242698458,45.43704123725816,False
fiorenza,gron marcello,,domenico tavellini,magazzeno,15,san polo,1,12.327998621414562,45.43701354471671,False
andriana,moro,,zuanne brada,magazzeno,35,san polo,1,12.32845236479138,45.43726407643352,True
francesco,bragadin,,antonio capellan,magazzeno,12,san silvestro,1,12.333058531448732,45.43761489726767,True
giulio,querini,,zuanne bevilaqua,magazzeno,8,san silvestro,1,12.332983381754076,45.4370497192245,True
andrea,ventura,,piero lanza,magazzeno,21,san silvestro,1,12.33203162815428,45.43733948360875,True
andrea,ventura,,anzolo forini,magazzeno,8,san silvestro,1,12.33214246022428,45.43734090908557,True
piero,bembo,,zuane battista piccolin,"bottega, magazzeno",3,san silvestro,2,12.331987086209194,45.437581989833554,True
francesco,querini,,piero battagia,magazzeno,5,san silvestro,1,12.332166061931716,45.43789556035425,True
zuanne,bragadin,,andrea facchetti,magazzeno,4,san silvestro,1,12.332589636564148,45.43775863297469,True
girolamo,cassetti,,vendramin rizzuto,magazzeno,12,san silvestro,1,12.33353962473659,45.437996181654455,True
giovanni maria,raspi,,giacomo di marco,"corto, magazzeno",16,san silvestro,2,12.333597912969314,45.43812216911696,True
zuanne,barbarigo,,bernardo simoni,"bottega, magazzeno",16,san silvestro,2,12.333632585611488,45.438282042418194,True
nicolo,da ponte,,orazio maria mornigo,"bottega, magazzeno",12,san silvestro,2,12.333655658586627,45.438319288357135,True
silvestro,valier bembo,,pancratio guarnieri,magazzeno,12,san silvestro,1,12.334178820696962,45.43778800662776,True
lorenzo,pezzana,,francesco gelmi,magazzeno,18,san silvestro,1,12.33420200565734,45.43777019470894,True
cristoforo,zane,,marian fantoni,magazzeno,10,san silvestro,1,12.334099576490695,45.43804703691809,True
polo,donado,,marco pasini,magazzeno,12,san silvestro,1,12.334300669270885,45.437849845867845,True
anzola,capello,,francesco gelmi,magazzeno,13,san silvestro,1,12.334337923865371,45.43781007619655,True
giulio,damian,,lunardo zen,magazzeno,12,san silvestro,1,12.334481114654846,45.43765610513046,True
alvise,contarini,,bortolo ossi,magazzeno,10,san silvestro,1,12.334011201585549,45.43780834415013,True
lunardo zuanne,zen,,paolo ploaser,magazzeno,10,san silvestro,1,12.334049522733832,45.43782497081257,True
giovanni battista,contarini,,bernardo e antonio fratelli saletti spezieri,magazzeno,12,san stin,1,12.32712180792154,45.4379192259405,True
zorzi,mazzari,,giacomo spada,magazzeno,16,san toma,1,12.328551513200155,45.43573162267335,True
carlo,tessini,,zuanne cillis,magazzeno,24,san toma,1,12.327286515548735,45.436997806427975,True
marc'antonio,zorzi,,francesco dandolo,magazzeno,18,san toma,1,12.327717584677645,45.43562001893167,True
girolamo,corner,,bortolo zanchi,magazzeno,12,san toma,1,12.32776926626066,45.43557919515029,True
tomaso,querini,,fratelli marcelli,magazzeno,28,sant'agostin,1,12.329434732972455,45.43871504535021,False
pasquale,tagliapietra,,giovanni molinari,magazzeno,12,sant'aponal,1,12.331570838449457,45.4371973510431,False
antonio,nadali,,valentin sergato,magazzeno,8,sant'aponal,1,12.332018825238876,45.43690794180616,False
antonio,nadali,,zorzi martini,magazzeno,8,sant'aponal,1,12.332067959462933,45.43681371793826,False
marin,zorzi,,antonio de cavoli,"casa, magazzeno",210,sant'aponal,2,12.331365193293694,45.43826834785112,False
marin,zorzi,,antonio persico,"casa, magazzeno",120,sant'aponal,2,12.33140976386872,45.4381228900944,True
angelo,simoni,,francesco melchiori,magazzeno,12,sant'aponal,1,12.331003850713165,45.438141911869074,False
marc'antonio,premuda,,giacomo franzoni,magazzeno,24,sant'aponal,1,12.332295390483086,45.438592925920304,True
piero,venier,,giacomo franzoni,magazzeno,18,sant'aponal,1,12.332318452845636,45.43857773344231,True
piero,venier,,pietro fagiol,magazzeno,11,sant'aponal,1,12.332330447201818,45.438560315820354,True
piero,duodo,,carlo garcanico,magazzeno,6,sant'aponal,1,12.333720581980876,45.43840893742811,True
angela,benvenuti,,bortolo lioni,magazzeno,7,sant'aponal,1,12.333182754808927,45.43850059319448,True
marco,molin,,bernardo donini,"casa, magazzeno",7,sant'aponal,2,12.333327643395585,45.43821196201632,True
zaccaria,valier,,iseppo preba,magazzeno,8,sant'aponal,1,12.333356186930104,45.43816936721274,True
benedetto,musitelli,,pellegrin gallicci,magazzeno,3,sant'aponal,1,12.333234841991882,45.4381807886808,True
daniel,morosini,,pellegrin gallicci,magazzeno,12,sant'aponal,1,12.33324122248082,45.43817135136212,True
girolamo,corner,,pellegrin gallicci,magazzeno,18,sant'aponal,1,12.333247219473945,45.43816264249807,True
nicolo,moro,,pellegrin gallicci,magazzeno,18,sant'aponal,1,12.333256168658869,45.43815056134021,True
sebastian,molin,,luca zanetti,magazzeno,6,sant'aponal,1,12.333105685429972,45.43789356616215,True
sebastian,molin,,gioachin zardini,magazzeno,10,sant'aponal,1,12.33311204366225,45.43788531025176,True
