rent_price,distance_to_nearest_square
14,0.04893200510021288
18,0.04766791913515483
14,0.045966959307644675
16,0.044949561726296515
45,0.023793708928597643
50,0.02794205694510751
46,0.033312696273680886
45,0.03736538303889242
36,0.053433349572337904
30,0.04783726359727578
28,0.04387493692755578
6,0.04211307388945519
6,0.039619579400022566
10,0.03763043208910837
16,0.036747727566848125
24,0.03826378533355113
42,0.031105221233145953
30,0.027160215709911513
34,0.023811733020636643
38,0.022945975718444464
20,0.023984519709881698
8,0.03572990973637258
10,0.036184651773626286
34,0.036381759308474954
32,0.03615941555147284
12,0.03667481624746888
24,0.03758390551102003
8,0.037905060966539526
74,0.04736808995507877
65,0.047981059175320015
70,0.04829032264556387
26,0.03274698427357562
48,0.028167295585355506
50,0.025108787874770316
36,0.024323439676717067
38,0.022670215427845725
18,0.02270872272672065
16,0.024478125063143577
15,0.02368184290426665
50,0.02489027555118961
15,0.02702491398169841
120,0.04223878356724749
24,0.036376486267122574
16,0.029292245282509854
12,0.03303393640084057
16,0.035280313865295905
12,0.03674092225036755
16,0.03799591716403102
14,0.04146338029554393
24,0.0468485211151189
12,0.05032434437847252
8,0.05044774049665366
44,0.0394041240021631
20,0.03519146905707193
20,0.0379004032015479
28,0.04423541528175497
15,0.04518155143303615
14,0.04884910369900184
12,0.052351431227134
12,0.044252551563071486
20,0.04200553617662918
80,0.048346241644578965
12,0.05179425486231074
14,0.04910073282446537
26,0.020780974076122245
26,0.01840706086471138
19,0.01854783524466029
29,0.011784986304835847
40,0.012489374895995248
13,0.01433631479695017
42,0.022820829625866106
17,0.01158954785110474
22,0.014798729057117597
17,0.01980267296893714
8,0.024752898318449207
10,0.02434278556743178
18,0.02510927028965067
18,0.026335052389356996
18,0.028484071025588812
12,0.029269536545295932
18,0.03078604670253183
16,0.03328549246332179
14,0.0364575155621458
12,0.032275583439441514
10,0.027205653302717098
24,0.021912435147148964
20,0.03119582583063876
30,0.027548530409891168
85,0.03617823768869894
37,0.039511123977819286
34,0.03255040170091559
40,0.03145651645588415
36,0.031550795681986966
40,0.03132810235464616
34,0.03205186438165342
14,0.03366973147524644
40,0.037882028506759174
38,0.04163929883167647
150,0.05132653565898803
12,0.0608547369179364
75,0.06250104858963462
8,0.07485945622461297
20,0.07353072392377336
14,0.05519376744835253
32,0.09018663366369778
30,0.08726260243073368
26,0.08573694086105332
50,0.08290273646379706
40,0.08137640225167574
80,0.07637404945489668
11,0.07882039046829162
17,0.08405638116867754
60,0.08540623831805659
40,0.07690015835579314
44,0.07515634513573201
96,0.06254018686277746
24,0.06456724162071387
14,0.0817927964305455
45,0.08384723004463508
10,0.08235590038097934
10,0.08470454810816297
14,0.09245761793124077
165,0.0897409308316745
56,0.0907671353908376
85,0.0841313178349748
150,0.0737186351279297
156,0.07576401929848174
20,0.08013112555853277
24,0.08374065382826187
21,0.09120627233110157
18,0.09065205402167309
20,0.08860547047726824
70,0.0917148298216795
36,0.09126222201821305
30,0.09075199096798871
44,0.09041011993929597
36,0.08149628628516159
36,0.08044174633562892
230,0.07972642053335537
12,0.07934327230533346
46,0.061564791379931545
62,0.07485911872539815
110,0.018528189844520173
6,0.018548214221021406
14,0.016774884983522295
8,0.008015673429002846
8,0.007784584016231202
12,0.00757293810550315
15,0.007260377054969327
13,0.008443120824736439
56,0.022594332195450074
150,0.023263530354067745
170,0.024787982613775125
30,0.027553027358783597
16,0.03524124430104044
7,0.03529444101771931
14,0.03854490530793064
16,0.041902135801799516
16,0.0395775898507722
250,0.01417374523091115
78,0.0675646305549492
74,0.05870269066252273
65,0.05661271680864362
16,0.05454184864638749
26,0.04310490843737117
8,0.0422724687037947
62,0.041385335953875925
44,0.04116799560595784
50,0.04115790272015161
24,0.047994081784601336
28,0.04523751276401785
26,0.048170686863891955
56,0.04602601218465596
6,0.03957073672019492
44,0.03704760879442051
18,0.034137952568273046
6,0.03471593682024042
30,0.03516969169455255
24,0.03958720927852028
24,0.041206465678104154
24,0.044614067390335146
24,0.0413558627786575
14,0.04329209615741471
14,0.03764626436972412
8,0.036130647573485344
90,0.03716827030427849
75,0.03502300379448328
14,0.02728762041106831
46,0.02691014397798625
56,0.02671052118875051
32,0.008429542544362206
34,0.05854361902568279
36,0.055672254373186805
125,0.05395657336143926
91,0.051535334773944
85,0.05019921757372953
153,0.04142006693288355
9,0.03993405000978176
50,0.04770707576178385
32,0.03757739643479431
120,0.033439606729221194
45,0.032744794064581494
11,0.0292241784494842
8,0.02875548119488353
24,0.02102212134397705
28,0.01918998726628651
138,0.0175468417080162
42,0.01558049245494709
20,0.02508629310154835
14,0.025132232380181616
26,0.01881745016650177
24,0.02398979067950913
42,0.05952471043627718
19,0.06019050918878028
8,0.060955928151025573
8,0.06163862032133928
2,0.06253226003457425
2,0.06099358494191327
2,0.06156532644413313
8,0.06226810923807625
44,0.06566640259545367
70,0.07064063942071273
46,0.05659371139010695
24,0.056538302117601545
36,0.043722034228394074
40,0.04446259993281394
37,0.045217308498622676
26,0.04603463699459719
32,0.05099175640047818
28,0.05172004855336088
12,0.05256847740862933
28,0.05676104081611526
15,0.057763915467207876
14,0.0586605407776069
14,0.059700545409881886
13,0.06089135393517432
15,0.06176739979427093
20,0.06316560747440322
8,0.06588104157889044
10,0.06500122679946241
16,0.06399723701509356
16,0.06311843407897606
12,0.06224934953204578
30,0.059960340211925596
40,0.059040653182997595
12,0.05946225760083997
8,0.05853711947030688
10,0.050240556993761155
16,0.049261746429850733
13,0.04790656502516542
24,0.049557571115146845
28,0.03628064979323911
42,0.037454112374813324
13,0.04005881671687725
14,0.0410642557948624
12,0.04202263704552859
10,0.04679311337068625
13,0.048178586995072846
10,0.05391734277462507
16,0.05523087448884118
10,0.056698115587779006
16,0.060527741503361265
30,0.06164618189136788
7,0.0629351214000562
18,0.061116781704663004
18,0.06010449101349104
17,0.05652520111443529
18,0.05535361538095556
18,0.05417619091523546
20,0.0528990490472895
80,0.04399637172799249
70,0.025814309279635725
20,0.037799015052565006
27,0.03935551614102178
28,0.040812278704289134
28,0.04262865027405757
28,0.037827530485822165
27,0.03941823613584134
27,0.046409177860944846
60,0.049633947713813895
70,0.05314749027735927
56,0.05476234393912346
46,0.05643138361785088
36,0.0563415688253448
34,0.05524101183022405
18,0.04774807291841657
36,0.04838012111976919
30,0.05051037810396824
30,0.0530193202732663
10,0.053865348879066695
26,0.05613531511534909
14,0.057370276413962314
16,0.0560218541965705
16,0.054812482840559736
44,0.0582339028375706
44,0.07218680721823015
10,0.07038412774248802
20,0.06957014646096896
20,0.06904534780501821
14,0.06853465364173256
14,0.06856744944735174
14,0.0682511457011456
15,0.07012292668930627
8,0.07030083954425344
3,0.07039072175395145
10,0.0908536269369249
32,0.08230489053881195
10,0.0747619592332775
12,0.07118181126739093
14,0.06719508246950744
12,0.06449358673522322
26,0.05551855086695411
14,0.05030226275497896
90,0.06995126091380559
16,0.04455929339482511
14,0.04350051068461017
10,0.037471158768012935
8,0.034970565130111514
13,0.03289931587237447
14,0.031167918827195787
8,0.02905281620109937
40,0.018651901980694035
6,0.019410772906715352
6,0.020759127994213804
7,0.02181562227299165
8,0.02329215597662497
18,0.021972074452880082
10,0.022943358580258595
10,0.024323503627426395
16,0.024903311661434193
8,0.030576879285203185
16,0.032612368601118956
14,0.03496359977235205
10,0.036180982917023756
8,0.037105099665399106
16,0.03775357170123619
12,0.04165398934340716
14,0.04316299889259459
14,0.04491479567807744
14,0.04689614188176432
12,0.04873491845696173
12,0.04997241834760537
20,0.0719398696582227
6,0.051750330480313765
14,0.05847552851650001
10,0.03768825895019191
8,0.03538498572281208
10,0.03324651879092762
10,0.030594479803384624
14,0.02883196424171214
12,0.02729458218724664
12,0.026244669617608577
14,0.04979533705205213
20,0.05312385636918991
16,0.04674274464893969
13,0.04577613331508651
10,0.04484538244969591
16,0.04479137372475019
6,0.043682030730790807
10,0.041198456388045555
8,0.04006885325358989
6,0.03929529092604477
6,0.038210451156251456
13,0.03807321686277426
14,0.03736099436702362
6,0.0369730828684914
36,0.03687086275339105
9,0.0337089077358577
13,0.03400013009675204
48,0.03327410251034601
10,0.027952310217781304
8,0.028229293330467236
44,0.02586560529051263
20,0.10063904294273869
260,0.10869150533183321
48,0.11012282269714163
16,0.11181156754771239
16,0.09446580929319985
22,0.08567519236392539
10,0.09008757082082133
7,0.09114427136326046
12,0.10660348574554329
10,0.10549180817119912
9,0.10383010500844868
9,0.10260712721102623
9,0.10450623800650738
9,0.10701513056446975
9,0.10650127680398735
9,0.11330698217042165
9,0.11223748325890857
9,0.11471883435071706
9,0.11566912185632552
6,0.10720250971184818
10,0.1083763909747336
30,0.10364460495236301
9,0.10097377137989995
28,0.09599837776853637
11,0.096621145655797
12,0.09544127306221895
13,0.09455338414597964
9,0.09996702007118427
9,0.09837687104649608
10,0.10278507232421318
10,0.10524477968300383
9,0.10684574654967018
9,0.10608184246591891
10,0.10924554138204254
24,0.11338888694553345
10,0.11184998003820625
14,0.11446036518337387
10,0.11287543688607868
6,0.11340264256109688
38,0.11191045397966323
30,0.11111473013187873
30,0.10811749258691315
9,0.11095457549368663
10,0.1148827269355362
6,0.11263590599800521
8,0.09959098989392043
26,0.055540309548580004
12,0.04073928874244007
20,0.03888725424048263
12,0.03637791145247764
20,0.03182578751525392
6,0.046371644526624026
18,0.04151804087949738
20,0.04276368372538914
22,0.04387103031585614
30,0.04427278764533413
30,0.0381239514684318
30,0.02368674572608396
30,0.024420018161812846
30,0.02728029371295925
30,0.035748758654135265
30,0.03144195416294
30,0.029356324529754275
30,0.017719359122434077
30,0.015446112440085242
30,0.017792834167368068
28,0.011785213798069466
28,0.013088962305809379
6,0.01394642746355192
12,0.026482248700252953
22,0.025479928485032825
52,0.022556321023043332
26,0.012279271088779478
26,0.020028314119646975
24,0.032582942910686946
24,0.03476495988306683
28,0.039856248624298866
36,0.04151677319336884
24,0.04375052569047506
36,0.04540171097536667
32,0.04742335887151755
12,0.04941012161021382
16,0.05169400865817085
22,0.05448785756528099
60,0.05986890114789463
20,0.062124234507901874
16,0.06510103249870618
18,0.05992800243627542
110,0.06258339593324953
35,0.052375447990127645
12,0.04581857236548939
12,0.0518711514548496
12,0.0452838042794902
14,0.0525663959259447
14,0.0457863402737884
14,0.046586827196578626
14,0.04808665661468535
14,0.05391622740865359
14,0.054658689072492044
10,0.07518160451859596
22,0.07514383416544555
8,0.07665323901456242
8,0.07806982639498464
16,0.061750113966969014
12,0.05942102945981693
12,0.03737858702035365
24,0.006270550643594942
12,0.003131213595739396
30,0.0010449722709577837
100,0.03435397573005617
10,0.03316165254409888
35,0.0324749152609108
23,0.029657393642396068
26,0.02950207414456194
12,0.02766641010523816
9,0.021994507124238696
16,0.025687952984503812
8,0.02792540715772037
16,0.02929996564212348
4,0.03173176031166674
10,0.022764776914451758
20,0.02158604165849196
10,0.024125829032496313
30,0.04234474052429302
24,0.044435969470793014
12,0.04697150689616073
12,0.047079433833318085
14,0.07013350313868194
12,0.06657555738778488
18,0.06248121917822067
130,0.04513765499565963
20,0.04841731437228672
25,0.03321094264429694
20,0.03754319531490468
20,0.04555604324714936
8,0.04632405331518923
5,0.04456243118699837
18,0.043421013724247746
20,0.04214674286601692
7,0.027397153996657233
18,0.02695113607076605
10,0.0414443998070652
10,0.040734717449369795
16,0.03827439926894463
24,0.034966812857371445
11,0.036240555311780866
13,0.023365977164751733
14,0.01733974657404334
60,0.014827202739024426
32,0.011590520512552988
10,0.0039896374548763665
9,0.006141256672839771
32,0.008699248286796444
9,0.01369883462653267
28,0.017469311880612334
10,0.02246634188881786
16,0.02534736401393287
16,0.02539246245225723
10,0.02819865053910341
44,0.031437144218157576
20,0.03827332090999424
20,0.03696745809867653
28,0.03432116934147015
24,0.033634651860314925
17,0.030674073991731568
14,0.03337989993415545
8,0.032610984625258695
24,0.031112246262340052
22,0.03061750480214639
62,0.02976661635719232
30,0.03263621145887076
30,0.03581050808744858
42,0.02993360670799456
16,0.026687826106681918
20,0.01326153007852443
10,0.01195071250424696
12,0.012295815388177271
10,0.01348449847709094
26,0.011757494221649331
12,0.010155084290854495
28,0.009060973875808292
15,0.0010929160687532036
30,0.023644127248104774
66,0.024860523476727195
24,0.028369745245118885
30,0.027797350486311618
32,0.03172806825850289
20,0.03965968919086764
46,0.03785152246023422
50,0.036573061034513125
8,0.03657037413070708
12,0.036715522582480384
47,0.07895967102151406
30,0.08285144246315883
16,0.08653315727490273
7,0.0885638616113922
20,0.09108877990189805
20,0.09219511415183647
20,0.09136417837613806
20,0.09004977015938084
16,0.08643083895365836
18,0.08472082570258636
20,0.08361605903458313
7,0.0820316713420115
12,0.07859898563477401
6,0.07465310498117615
46,0.07259066902237671
26,0.07504683309880927
36,0.07537030342209929
12,0.07694645771189827
60,0.08216974902981616
60,0.08176683811187532
8,0.0856626673035765
10,0.08148396755436536
16,0.08378644323500156
5,0.08852178659119402
7,0.09010883435022371
10,0.09277778089486412
9,0.09400862050473298
10,0.09520406789250294
10,0.09823264926479693
10,0.0983237269785288
10,0.10124699326725783
10,0.10172203446116372
12,0.10251087856974765
11,0.10149819720587498
8,0.09437908581844792
18,0.09321838104754922
8,0.09253504026506948
12,0.09563541896429753
10,0.09541220543761254
12,0.09302117536751975
9,0.09737802932869832
18,0.09808096811300668
28,0.09657939774920196
10,0.08986353756557587
15,0.0928801926237913
10,0.09550571864926673
10,0.09889698175395281
8,0.09852960207597067
10,0.1027069677608817
8,0.10740006130772535
10,0.10699214756134731
10,0.09504903752219071
8,0.0974939355042425
12,0.10049034118397661
9,0.10487628541133029
22,0.10799220395628349
24,0.11043940701341697
9,0.09297479518755704
16,0.09481509397557913
18,0.09643098796839701
22,0.09945213186980838
18,0.1019694246793445
22,0.1013446170582816
18,0.10018859427905244
16,0.09923054033614714
14,0.09830152306985673
8,0.1000839986135599
10,0.10167556417560165
20,0.10408377347614176
22,0.10549825178663723
14,0.10740057847798432
14,0.10862611434925605
22,0.10952394957739885
14,0.11109926637193424
16,0.11325803154698483
12,0.11457125492211673
12,0.08189047789307792
18,0.0876806657460075
12,0.08596730101294796
10,0.08046141788397158
23,0.08332573819987235
18,0.07915538827602918
20,0.08252761930773801
9,0.08160750021439837
14,0.07651380836216909
14,0.07449519603182007
14,0.07429520606578484
14,0.07399816857484069
14,0.07423407685064236
12,0.07209102133821667
10,0.0707664327855125
24,0.06986515704010113
18,0.0690136728548163
20,0.06847172730092
9,0.1566867513877857
9,0.29265694836922074
12,0.28692338342154144
11,0.28240831720786247
20,0.27362870838305037
6,0.26437094064178873
7,0.25931620128091165
12,0.25329391739244
10,0.24388051399536334
20,0.2385582194977208
10,0.22836986028139425
9,0.22245767819577725
10,0.2180141972433497
12,0.2133395214022682
10,0.20507342367339484
10,0.20082697479500766
10,0.1973003892223869
6,0.21970501248651986
24,0.2121350376670957
22,0.2050246457524073
48,0.1532396202056372
14,0.14198123223447467
12,0.12718525393013672
20,0.12431043483304847
14,0.10074276763890262
6,0.10275713594987794
6,0.10520058350593774
40,0.09936492416945687
10,0.09817286953146807
16,0.09671025240811844
18,0.0949495786687809
10,0.09465485216491476
48,0.09116405408683119
12,0.0875952195431969
16,0.09134751267687972
30,0.0895476596406875
50,0.0797387162909084
50,0.08497206996390061
14,0.0743190534241618
16,0.0726964847165092
40,0.07053572290452982
46,0.06644432818125197
8,0.06314261093742972
10,0.06153543414250637
11,0.0601862217149282
32,0.05734199398154504
26,0.04494202076264032
12,0.057437148406869455
14,0.05945975922105526
14,0.05954978473211316
8,0.05592384874382388
28,0.054053789625835534
42,0.04086124390283378
22,0.04183444345372642
18,0.043729207266094104
6,0.04622432518117213
20,0.0494850925864878
20,0.05325610250708714
8,0.019289520534679583
8,0.022097454803218154
12,0.02404147105474907
12,0.02493433785599666
20,0.022301471894342333
17,0.022504388281485432
6,0.02747787145145798
12,0.04607884161242452
14,0.042780167649849855
32,0.02417106844457766
10,0.021754945463607622
6,0.018688653713499228
40,0.020796747557131505
16,0.02369146844187888
16,0.04296980835790569
14,0.05170031507344411
12,0.04644823772546089
12,0.024009512894657588
22,0.02335562242960573
16,0.022869902587386394
10,0.011724146895315896
30,0.012567013083408683
10,0.029707464563311258
24,0.049760210076586577
12,0.04544184493369798
12,0.038108351317731416
14,0.035092201797095865
14,0.03181383048800655
12,0.029754206884226232
8,0.027733982881345053
14,0.025966099627594257
12,0.019145720748416285
10,0.022744126473904898
13,0.024179298474207647
24,0.04171489515619598
16,0.06046865959895742
40,0.05537340230901143
30,0.06512046601780429
20,0.06282466659478995
20,0.058169941568642775
34,0.056760674658278804
16,0.05409572587828713
10,0.052391558905816676
12,0.050794250867764706
10,0.031745628137076806
15,0.035184184892900504
20,0.04815943976779393
18,0.051577423177657684
12,0.04030198800331177
18,0.03960826597515216
12,0.03763981091514062
26,0.037347003836378796
26,0.03795822806993842
12,0.03742323548089749
26,0.03844331505856966
12,0.03935920000122959
34,0.04530531628341734
18,0.048964104595438505
16,0.050353225389628775
18,0.04920869152069305
24,0.0473544738720822
8,0.03813873288682242
6,0.03591185111618177
11,0.027091733916870947
18,0.02617384178389293
14,0.020949946678480887
7,0.01745115311673349
8,0.01295195739708231
14,0.009404517770217542
14,0.006920494116028185
8,0.0041733450087561305
9,0.002540135355187255
7,0.004732400899218075
14,0.008324723434556812
14,0.012041402178623418
6,0.025876500446460855
9,0.026638278809333983
10,0.02702741716943958
6,0.02773599182278603
10,0.030509467995815127
15,0.03171637861954767
10,0.03345442245661216
14,0.037133732652993225
32,0.03916052574551911
10,0.06025313777362813
20,0.06462658715433992
24,0.0871094894449385
8,0.05640101784409795
8,0.05802577368445369
26,0.06496497464499573
23,0.06644688705032478
24,0.06803758423295109
28,0.06904872075932968
10,0.06992053230769217
14,0.07757060844469188
26,0.07661073947422742
30,0.06534864646689174
98,0.053566500144649476
28,0.05382352407291582
24,0.058429857206298896
22,0.06248107642430659
22,0.06727091327828526
26,0.06667972966735036
14,0.06303756269349724
16,0.059409969009762434
10,0.05598804948963735
24,0.07397626143628068
8,0.07495976881015941
10,0.07866453284186396
16,0.08234054534339023
8,0.09089337426652137
8,0.08819785115237838
26,0.0826048545954085
16,0.07860827327607632
8,0.07567772311623454
14,0.0842103190167544
8,0.0880346703645815
8,0.09424223079778524
9,0.08561000340790095
22,0.08016852481236948
8,0.08296226605221844
12,0.14992174484580778
16,0.14480682978659684
14,0.14795823793032228
16,0.154261400721026
16,0.15638245739494075
13,0.15246913383839222
8,0.15713232449327205
16,0.16824259401266303
8,0.1646573812273169
11,0.16512258364230298
24,0.1652625375777565
18,0.1728771165256306
6,0.17595161091796074
15,0.1807976621253804
16,0.1816081923201143
19,0.1818262348621844
19,0.1782208530721619
6,0.18823399357080256
6,0.18902679727973354
14,0.18985197912361784
16,0.19191776009506972
16,0.19329931843789838
12,0.19455168113938276
10,0.20610872391959548
6,0.21170425510799368
6,0.2152659765844982
14,0.2216400789803033
12,0.22592914510710013
6,0.2263184914482403
8,0.21920351877394134
10,0.2165141523161149
6,0.21248191115357365
10,0.1934387910784775
8,0.19181154190416694
12,0.27323393914791183
14,0.2749475184108192
55,0.2765009340416547
40,0.2760289344697835
22,0.2845734256881315
6,0.2848477685945118
24,0.28604502144203175
12,0.2873465324398572
22,0.2817011865670803
12,0.27964718792006177
24,0.28901531859443824
13,0.28738587741888694
8,0.2848116543673099
14,0.28439306033165346
14,0.2797043436447752
14,0.28228573576651494
36,0.28967631132605404
12,0.2902395325255449
50,0.28145456800377167
45,0.2863536291305872
40,0.29158107472326245
50,0.29634682866839923
28,0.29868383108299784
40,0.2993097484557941
30,0.30015020112025065
20,0.21615944815984003
6,0.21644351033993514
8,0.2202946553822592
20,0.21870038224698723
10,0.21901213320209095
27,0.22303279440874127
8,0.2282606332832668
20,0.22987854264731908
6,0.23186440431089603
240,0.1970830860595754
14,0.19927416732010542
28,0.1996172866111771
14,0.20016726575342436
14,0.20041856061106114
23,0.19847729268370629
6,0.20064223070739287
6,0.20181559337487281
12,0.2032735378462919
14,0.20378831860682148
8,0.20657591389584126
6,0.20956751575818386
698,0.2501314310884963
18,0.2484646840692271
8,0.24695161903227977
16,0.23544190218395902
20,0.21825117151704118
20,0.2129055644280236
28,0.2017651145746802
30,0.1998217197185345
60,0.18587437214529806
28,0.17958858547032422
12,0.17783793184558458
26,0.17477875072012664
10,0.16757461635136098
32,0.16134699135520617
32,0.15958815807812685
10,0.1518134788554368
12,0.1560453964267866
12,0.15052065289333394
12,0.15326077821615364
4,0.14484194431312014
8,0.14624067154465187
16,0.1433885711517387
70,0.14423118874709417
20,0.14856250000797602
40,0.14951959646034169
12,0.1468421707574394
20,0.14756249195168847
26,0.16044749353275914
30,0.16911254914761778
26,0.1740509781137267
11,0.15645214619367395
30,0.15855547320855756
8,0.16593637377125794
28,0.16832704971898962
20,0.17057703743339728
50,0.11557064017299937
40,0.1176206116661859
57,0.12329556819324099
70,0.13278122143110638
24,0.1362485747846898
40,0.13480530965691614
24,0.1391587706880802
125,0.1422382947552023
14,0.14926582673333255
100,0.16187037023369105
20,0.16794581393378646
20,0.27054511308558044
12,0.29806247198371294
24,0.30103023849548094
64,0.3081321921267688
92,0.30234144253995393
162,0.29972745059597355
120,0.29655383694409154
32,0.2929634262152589
60,0.23840070379824552
90,0.2330618753803812
12,0.22701726560778424
30,0.199380126817884
12,0.1897006103305569
24,0.1980457517528637
40,0.16502768240897417
12,0.09548304662979328
30,0.09373767789869815
12,0.09502187017787071
12,0.09641585574779055
8,0.10135951819068591
10,0.10299208255504715
10,0.10860407120215773
8,0.11003224694492968
11,0.11590900226651812
9,0.1170842652893008
15,0.11967280539859441
15,0.12116072692193636
12,0.12317649300390317
10,0.1246327464664944
10,0.12756870215942334
22,0.12901084068695776
10,0.13463188736910622
12,0.13612872612868449
6,0.1491021327409386
16,0.15097124629492029
12,0.16307327034873914
20,0.16890904069989235
20,0.16945742272846875
20,0.16453543928599507
13,0.16062238931617112
8,0.15600916926203323
20,0.1535819155440376
14,0.1469597038639747
16,0.14194303883418583
20,0.15017467793157946
18,0.15925280908896547
14,0.14752866955598584
10,0.14228474336816072
30,0.10794245215117992
25,0.10377705428065531
16,0.09806751108514589
18,0.0909778786627007
10,0.10036889402517377
12,0.10381275274486627
12,0.10526720108062275
12,0.10653668110915208
14,0.10635371790729717
8,0.1072028213950946
9,0.1163272926556622
9,0.11239400501268372
14,0.11619505619135054
9,0.11765203347168256
8,0.1195178045941778
16,0.12050688731141891
14,0.12382214598727184
9,0.12553163926094615
14,0.1286308530222441
14,0.13760036862560596
8,0.13589443170344634
15,0.13952166729014526
16,0.14572105948455838
16,0.1489816247713873
16,0.1533937478630593
8,0.1576778534352965
10,0.1590211014301042
14,0.1605276327318313
30,0.16384903895795816
8,0.16541534281142148
8,0.17020715290436755
10,0.17241807037172147
20,0.17031138859070025
20,0.16715282761703484
8,0.16043938731165666
10,0.1589390889400822
28,0.1481722881928766
20,0.16203819570411052
32,0.16417042694409853
32,0.1680261376264375
16,0.17272653180812225
16,0.17699484538565316
22,0.18141744010964506
10,0.18742523895023805
7,0.19113939756004228
14,0.18993511203763744
6,0.18244078764881894
12,0.18157402707633177
28,0.1808254293346373
14,0.18420649719620502
6,0.1822972616042784
14,0.1414774171183109
9,0.13280341017093927
15,0.1310703004968148
6,0.12759848500128587
6,0.12646230736915348
6,0.17461999372361933
6,0.159013056509536
10,0.172560784582438
11,0.12082708216636802
18,0.12926985525118675
20,0.13075558316679795
32,0.13193803364526796
14,0.1358600224931194
40,0.1438122989714509
45,0.14597502966359416
12,0.16245081917769447
10,0.1840173683972386
6,0.19102617292659405
10,0.17052475279783572
10,0.13094309735668644
8,0.13272246308621816
12,0.14053847748877382
24,0.147749620925254
18,0.15714499844149457
22,0.17590810424336073
8,0.17775004481190412
12,0.1968342107944121
36,0.19508751133788682
10,0.1900446681972002
18,0.1886797248278226
8,0.18718116087763417
2,0.18709243159330144
5,0.18889842770242637
8,0.19052848316051885
16,0.19292559937745762
16,0.19498672127864733
16,0.19906509075648263
7,0.19994438731461883
14,0.20107480358129443
15,0.20389810840524156
10,0.20499615104992133
15,0.20584445251018035
16,0.21098017567014493
18,0.21287570905124645
10,0.21413473838044783
10,0.21733475423675666
18,0.21857885527413776
18,0.21847398680154836
32,0.20948299750478047
16,0.21791088731273234
10,0.2219607041546213
12,0.22005734512641023
12,0.21889180715029352
24,0.21774981907808935
42,0.2167569798887011
24,0.2124046791496449
14,0.20704467035348587
28,0.20586694432768224
10,0.20459609695026698
10,0.20328917237348715
10,0.20141265142593712
20,0.2083768633782397
20,0.20536130096032024
8,0.20029655976214014
8,0.19688325378462698
20,0.19404777774047235
18,0.19174826032320513
10,0.18522613950357658
30,0.17833579789393073
24,0.17551906624830235
10,0.16593464284757917
22,0.17023258017905854
36,0.15629477164478617
10,0.15331286600494284
10,0.146635396656965
40,0.14395990608104986
30,0.13741206646322526
8,0.14551430700110804
28,0.1507953650299577
8,0.15905485512852202
40,0.1734692742408537
8,0.21077705062783259
6,0.21100571811733848
14,0.21137041247371968
12,0.21180460960051448
6,0.21627782952489247
18,0.21649047966896112
15,0.21567150801332682
6,0.21916858164116448
15,0.2210333538417482
30,0.11569273606758985
34,0.11397801812422516
30,0.11142936162076113
26,0.08713142070776578
39,0.0765103411948393
18,0.07532262587223319
18,0.077221965456335
10,0.08037328214096565
8,0.08076338015314136
4,0.08445703111215744
10,0.0847273561849077
10,0.08803623996270565
10,0.08855109317850013
10,0.09278822146335262
12,0.09302523295740552
10,0.09832231499334779
9,0.09871547205605952
20,0.09923627901606559
12,0.09979883203862491
16,0.10781452082748705
14,0.10815336411050974
32,0.09080024747784815
10,0.09061201766266849
12,0.10157965793383847
24,0.1075283872166907
10,0.10731087398910374
10,0.10654141016031814
14,0.10642582922950025
20,0.09441598392363772
16,0.09418286568290901
16,0.08894290684270588
12,0.08897624496614889
9,0.08880783971439127
12,0.08666647156788666
12,0.08487893067400284
14,0.08351401440531311
16,0.08180900219511274
30,0.08019749962048543
30,0.07610713960526869
10,0.07457470763839268
8,0.10017320070990915
14,0.10084994570440012
11,0.10406600236016161
12,0.11136474023995964
12,0.11065416032924036
30,0.10606146713400762
10,0.10116170220726599
26,0.10000586140396481
12,0.09248762200747904
24,0.09219261973212779
20,0.10180883422019048
28,0.10052764246112711
36,0.13703921720403933
30,0.1319845219552776
20,0.12744702523941687
12,0.12926182025319308
10,0.12392567434823483
12,0.15025420028169523
8,0.14124338375942352
10,0.13758197382070617
12,0.1365516249103154
16,0.12609804064718685
9,0.1252589667799189
16,0.1354646067065466
10,0.13356342221968714
18,0.13230014932991263
9,0.13706632062225518
10,0.16597011015838556
12,0.1674265782067611
20,0.16945409002138961
24,0.16639821560242987
13,0.1621850974870998
10,0.15739600540257903
14,0.15949845102296412
16,0.16907757726948466
34,0.16985040121290626
10,0.17826682740887054
10,0.18268959314930913
7,0.18418508143423126
14,0.18933634264329163
26,0.19040546080567297
16,0.1893310405816214
14,0.18836363452641716
6,0.18500763795532238
30,0.18335436321772597
26,0.18822527012856521
22,0.18969933968819114
12,0.1948872518349277
12,0.19517164946816928
10,0.20268017126439003
26,0.20619773243989264
24,0.19745868851439208
18,0.2122123836647996
18,0.21383713076892613
12,0.1888581005386973
10,0.18757493966488445
15,0.18234214486091033
8,0.1800940144784668
8,0.18000392675282162
20,0.1852246097475929
20,0.1785408022604349
27,0.17633361101512757
30,0.1663411377526555
20,0.1601716378849847
24,0.15881279558581776
12,0.1140679882650236
22,0.11272884577847363
6,0.11170351348311172
14,0.07050225568330125
12,0.07041338682308865
16,0.06913145541418779
10,0.0689832720324917
20,0.06843270226803344
30,0.07053218684830752
28,0.07084001436338255
36,0.07114152815139557
9,0.07169575140281707
37,0.07225985944368665
4,0.08333050989110143
